"bin","tree_id","tree_in_bin","prop1","k","mean_mast","mean_coph","mean_preserved_cherries"
"05-10%",22,12,0.09375,8,23.5333333333333,0.203299254446981,0.6
"05-10%",22,12,0.09375,9,22.3333333333333,0.135869074640464,0.266666666666667
"05-10%",22,12,0.09375,10,21.5333333333333,0.0844684188325402,0.533333333333333
"05-10%",22,12,0.09375,11,20.6,0.0361172359323958,0.6
"05-10%",22,12,0.09375,12,19.6,0.0264696957918073,0.266666666666667
"05-10%",22,12,0.09375,13,18.8,0.0239129674749319,0.533333333333333
"05-10%",22,12,0.09375,14,18,-0.000964911089239423,0.333333333333333
"05-10%",22,12,0.09375,15,16.8666666666667,-0.00854556086727369,0.333333333333333
"05-10%",22,12,0.09375,16,17.5333333333333,-0.010762315913454,0.4
"05-10%",22,12,0.09375,17,17.3333333333333,-0.0131296565441193,0.266666666666667
"05-10%",22,12,0.09375,18,17.9333333333333,0.00638039451090878,0.333333333333333
"05-10%",22,12,0.09375,19,18.6,0.0100789401047105,0.333333333333333
"05-10%",22,12,0.09375,20,19.8,0.024640799532004,0.533333333333333
"05-10%",22,12,0.09375,21,21.2,0.0621312127614785,0.6
"05-10%",22,12,0.09375,22,21.6,0.0940100445802127,0.466666666666667
"05-10%",22,12,0.09375,23,22.4,0.148708285318665,0.466666666666667
"05-10%",22,12,0.09375,24,23.3333333333333,0.190600748790538,0.4
"05-10%",22,12,0.09375,25,24.6666666666667,0.241795953256385,0.866666666666667
"05-10%",22,12,0.09375,26,25.6666666666667,0.282942497928781,0.733333333333333
"05-10%",22,12,0.09375,27,26.6666666666667,0.34531293606533,0.733333333333333
"05-10%",22,12,0.09375,28,27.7333333333333,0.480567302868083,1
"05-10%",22,12,0.09375,29,28.8666666666667,0.541009698956128,1.06666666666667
"05-10%",22,12,0.09375,30,29.8,0.66512994868744,1.2
"05-10%",22,12,0.09375,31,30.8666666666667,0.808426290710947,1.4
"05-10%",22,12,0.09375,32,32,1,2
"05-10%",24,13,0.09375,1,30.9333333333333,0.805468466193401,1.26666666666667
"05-10%",24,13,0.09375,2,29.8666666666667,0.671842096203144,0.866666666666667
"05-10%",24,13,0.09375,3,28.8666666666667,0.558448489576932,0.866666666666667
"05-10%",24,13,0.09375,4,27.8,0.420759390045977,0.8
"05-10%",24,13,0.09375,5,26.6666666666667,0.353221761376102,0.666666666666667
"05-10%",24,13,0.09375,6,25.4,0.296726992192149,0.4
"05-10%",24,13,0.09375,7,24.5333333333333,0.267735133944509,0.533333333333333
"05-10%",24,13,0.09375,8,23.7333333333333,0.199363865240755,0.6
"05-10%",24,13,0.09375,9,22.4,0.16225576530963,0.333333333333333
"05-10%",24,13,0.09375,10,21.4,0.112689327181167,0.333333333333333
"05-10%",24,13,0.09375,11,20.7333333333333,0.0493351894059009,0.4
"05-10%",24,13,0.09375,12,19.6,0.0468337941882379,0.2
"05-10%",24,13,0.09375,13,18.9333333333333,0.0192851157497591,0.466666666666667
"05-10%",24,13,0.09375,14,17.9333333333333,-0.000964911089239423,0.266666666666667
"05-10%",24,13,0.09375,15,17,-0.0094673531933147,0.0666666666666667
"05-10%",24,13,0.09375,16,16.4666666666667,-0.00709774553584396,0.133333333333333
"05-10%",24,13,0.09375,17,17.9333333333333,-0.00579261686583035,0.466666666666667
"05-10%",24,13,0.09375,18,17.9333333333333,0.010043270424018,0.4
"05-10%",24,13,0.09375,19,18.6666666666667,0.0156715568360253,0.333333333333333
"05-10%",24,13,0.09375,20,19.6,0.0449976687247846,0.4
"05-10%",24,13,0.09375,21,20.4666666666667,0.060346653955927,0.266666666666667
"05-10%",24,13,0.09375,22,21.7333333333333,0.0831020192293551,0.466666666666667
"05-10%",24,13,0.09375,23,22.8666666666667,0.140384901304119,0.8
"05-10%",24,13,0.09375,24,23.7333333333333,0.160474547539422,0.666666666666667
"05-10%",24,13,0.09375,25,24.5333333333333,0.234834913006939,0.533333333333333
"05-10%",24,13,0.09375,26,25.7333333333333,0.296423938764911,0.733333333333333
"05-10%",24,13,0.09375,27,26.8,0.350879401242754,0.8
"05-10%",24,13,0.09375,28,27.7333333333333,0.438874621365449,0.733333333333333
"05-10%",24,13,0.09375,29,28.8666666666667,0.527319935992417,0.866666666666667
"05-10%",24,13,0.09375,30,29.9333333333333,0.685266391234553,1.06666666666667
"05-10%",24,13,0.09375,31,30.8666666666667,0.81434193974604,1.26666666666667
"05-10%",24,13,0.09375,32,32,1,2
"05-10%",25,14,0.0625,1,30.9333333333333,0.766158850398053,1.26666666666667
"05-10%",25,14,0.0625,2,29.6666666666667,0.616705088800406,0.733333333333333
"05-10%",25,14,0.0625,3,29,0.498702610581914,0.933333333333333
"05-10%",25,14,0.0625,4,27.9333333333333,0.351639596274209,0.933333333333333
"05-10%",25,14,0.0625,5,26.6,0.293895912050369,0.6
"05-10%",25,14,0.0625,6,25.6666666666667,0.28679676111564,0.666666666666667
"05-10%",25,14,0.0625,7,24.7333333333333,0.229691339271371,0.666666666666667
"05-10%",25,14,0.0625,8,23.7333333333333,0.168548838146774,0.6
"05-10%",25,14,0.0625,9,23.0666666666667,0.0994499406830135,0.8
"05-10%",25,14,0.0625,10,21.5333333333333,0.0737811800019027,0.333333333333333
"05-10%",25,14,0.0625,11,21.3333333333333,0.0279712497405614,0.666666666666667
"05-10%",25,14,0.0625,12,19.3333333333333,0.0238394452071107,0.133333333333333
"05-10%",25,14,0.0625,13,19.0666666666667,0.00281561583869732,0.2
"05-10%",25,14,0.0625,14,18.6,0.00692649461906984,0.4
"05-10%",25,14,0.0625,15,17.6,-0.00353880612962614,0.266666666666667
"05-10%",25,14,0.0625,16,16.9333333333333,-0.0111592633339964,0.266666666666667
"05-10%",25,14,0.0625,17,18.1333333333333,-0.00105779680428474,0.466666666666667
"05-10%",25,14,0.0625,18,18.9333333333333,-0.00425117196825194,0.533333333333333
"05-10%",25,14,0.0625,19,19.2666666666667,0.0152532692747571,0.466666666666667
"05-10%",25,14,0.0625,20,20,0.025186121829937,0.4
"05-10%",25,14,0.0625,21,20.8666666666667,0.0529665376285841,0.4
"05-10%",25,14,0.0625,22,21.6666666666667,0.0950331924861765,0.466666666666667
"05-10%",25,14,0.0625,23,22.6666666666667,0.105213933776256,0.533333333333333
"05-10%",25,14,0.0625,24,23.6666666666667,0.134039750359105,0.666666666666667
"05-10%",25,14,0.0625,25,24.4666666666667,0.20640891440536,0.466666666666667
"05-10%",25,14,0.0625,26,25.8,0.238422861058787,0.666666666666667
"05-10%",25,14,0.0625,27,26.8,0.299301794543451,0.733333333333333
"05-10%",25,14,0.0625,28,27.8666666666667,0.405451146045485,0.8
"05-10%",25,14,0.0625,29,28.9333333333333,0.484972644033556,0.933333333333333
"05-10%",25,14,0.0625,30,30,0.590551264483786,1
"05-10%",25,14,0.0625,31,31,0.77293239650039,1.33333333333333
"05-10%",25,14,0.0625,32,32,1,2
"05-10%",27,15,0.0625,1,30.9333333333333,0.77293239650039,1
"05-10%",27,15,0.0625,2,29.8,0.603628176642096,0.666666666666667
"05-10%",27,15,0.0625,3,28.9333333333333,0.526162543678631,0.933333333333333
"05-10%",27,15,0.0625,4,27.9333333333333,0.39231966573349,0.666666666666667
"05-10%",27,15,0.0625,5,26.7333333333333,0.341139121064963,0.533333333333333
"05-10%",27,15,0.0625,6,25.6666666666667,0.275780649737379,0.4
"05-10%",27,15,0.0625,7,24.7333333333333,0.21002431607277,0.333333333333333
"05-10%",27,15,0.0625,8,23.6666666666667,0.163090262413697,0.133333333333333
"05-10%",27,15,0.0625,9,23,0.0920408630242159,0.266666666666667
"05-10%",27,15,0.0625,10,21.7333333333333,0.107399962299338,0.266666666666667
"05-10%",27,15,0.0625,11,21,0.0430621183204279,0.133333333333333
"05-10%",27,15,0.0625,12,20,0.0500197396155219,0.266666666666667
"05-10%",27,15,0.0625,13,19.5333333333333,0.0177323000742727,0.2
"05-10%",27,15,0.0625,14,19.2,-0.00300472399605727,0.2
"05-10%",27,15,0.0625,15,19,-0.00850082478030894,0
"05-10%",27,15,0.0625,16,18.5333333333333,-0.0111592633339964,0.2
"05-10%",27,15,0.0625,17,18.2,-0.00601981545496754,0.2
"05-10%",27,15,0.0625,18,19.1333333333333,-0.00921678127581549,0.266666666666667
"05-10%",27,15,0.0625,19,19.5333333333333,0.0177110503550318,0.133333333333333
"05-10%",27,15,0.0625,20,20.2666666666667,0.0300882326279481,0.2
"05-10%",27,15,0.0625,21,21.4666666666667,0.0477800883568739,0.333333333333333
"05-10%",27,15,0.0625,22,22,0.0799645649084832,0.133333333333333
"05-10%",27,15,0.0625,23,23,0.0949228595708374,0.133333333333333
"05-10%",27,15,0.0625,24,23.8,0.171717534360614,0.266666666666667
"05-10%",27,15,0.0625,25,24.9333333333333,0.163459466340749,0.333333333333333
"05-10%",27,15,0.0625,26,25.8666666666667,0.238422861058787,0.4
"05-10%",27,15,0.0625,27,27.0666666666667,0.275014165191164,0.533333333333333
"05-10%",27,15,0.0625,28,27.8,0.39231966573349,0.533333333333333
"05-10%",27,15,0.0625,29,28.8666666666667,0.498702610581914,0.733333333333333
"05-10%",27,15,0.0625,30,29.8666666666667,0.616705088800406,0.8
"05-10%",27,15,0.0625,31,30.6,0.745838212091043,0.666666666666667
"05-10%",27,15,0.0625,32,32,1,2
"05-10%",30,16,0.0625,1,30.7333333333333,0.759385304295716,1.13333333333333
"05-10%",30,16,0.0625,2,29.9333333333333,0.616705088800406,1
"05-10%",30,16,0.0625,3,29.0666666666667,0.460853595495433,1
"05-10%",30,16,0.0625,4,27.8,0.377902556898201,0.8
"05-10%",30,16,0.0625,5,26.7333333333333,0.341139121064963,0.733333333333333
"05-10%",30,16,0.0625,6,25.8,0.275780649737379,0.733333333333333
"05-10%",30,16,0.0625,7,24.7333333333333,0.200190804473469,0.666666666666667
"05-10%",30,16,0.0625,8,23.8666666666667,0.145835718519863,0.733333333333333
"05-10%",30,16,0.0625,9,22.8666666666667,0.122914085640473,0.666666666666667
"05-10%",30,16,0.0625,10,22.2,0.0621940795662577,0.533333333333333
"05-10%",30,16,0.0625,11,20.8666666666667,0.0777275858989747,0.466666666666667
"05-10%",30,16,0.0625,12,19.6,0.032620053975836,0.4
"05-10%",30,16,0.0625,13,18.7333333333333,0.0202325805930292,0.133333333333333
"05-10%",30,16,0.0625,14,18.8,-0.000532010632883052,0.533333333333333
"05-10%",30,16,0.0625,15,17.5333333333333,-0.00601981545496754,0.2
"05-10%",30,16,0.0625,16,18.2666666666667,-0.0111592633339964,0.266666666666667
"05-10%",30,16,0.0625,17,17.9333333333333,-0.00850082478030894,0.333333333333333
"05-10%",30,16,0.0625,18,17.8666666666667,0.00195415778443458,0.133333333333333
"05-10%",30,16,0.0625,19,18.8,0.0251906421920604,0.333333333333333
"05-10%",30,16,0.0625,20,19.7333333333333,0.0388688413966734,0.333333333333333
"05-10%",30,16,0.0625,21,20.7333333333333,0.0628709569367404,0.466666666666667
"05-10%",30,16,0.0625,22,21.7333333333333,0.0861479498150638,0.466666666666667
"05-10%",30,16,0.0625,23,23.1333333333333,0.0949228595708374,0.666666666666667
"05-10%",30,16,0.0625,24,24,0.11361651025143,0.666666666666667
"05-10%",30,16,0.0625,25,24.8,0.21002431607277,0.733333333333333
"05-10%",30,16,0.0625,26,25.6,0.238422861058787,0.6
"05-10%",30,16,0.0625,27,26.6,0.316851491712676,0.6
"05-10%",30,16,0.0625,28,27.6,0.418582626357481,0.6
"05-10%",30,16,0.0625,29,28.8,0.471242677485198,0.733333333333333
"05-10%",30,16,0.0625,30,29.9333333333333,0.616705088800406,0.933333333333333
"05-10%",30,16,0.0625,31,30.7333333333333,0.766158850398053,1.06666666666667
"05-10%",30,16,0.0625,32,32,1,2
"05-10%",33,17,0.0625,1,30.8,0.77293239650039,1.26666666666667
"05-10%",33,17,0.0625,2,29.9333333333333,0.603628176642096,0.933333333333333
"05-10%",33,17,0.0625,3,28.7333333333333,0.45751271093684,0.8
"05-10%",33,17,0.0625,4,27.6666666666667,0.405451146045485,0.666666666666667
"05-10%",33,17,0.0625,5,26.6666666666667,0.316851491712676,0.666666666666667
"05-10%",33,17,0.0625,6,25.5333333333333,0.260455083815309,0.533333333333333
"05-10%",33,17,0.0625,7,24.7333333333333,0.216242426004661,0.6
"05-10%",33,17,0.0625,8,23.9333333333333,0.122243782198347,0.666666666666667
"05-10%",33,17,0.0625,9,22.6666666666667,0.102331937229635,0.6
"05-10%",33,17,0.0625,10,21.4666666666667,0.0950331924861765,0.4
"05-10%",33,17,0.0625,11,21,0.0652299419549634,0.6
"05-10%",33,17,0.0625,12,20.1333333333333,0.0263712665549986,0.266666666666667
"05-10%",33,17,0.0625,13,19,0.00531589635745382,0.133333333333333
"05-10%",33,17,0.0625,14,18.6,-0.000525283105811347,0.333333333333333
"05-10%",33,17,0.0625,15,17.2666666666667,-0.00353880612962614,0.133333333333333
"05-10%",33,17,0.0625,16,17.7333333333333,-0.00743950888933094,0.133333333333333
"05-10%",33,17,0.0625,17,17.7333333333333,-0.00601981545496754,0.4
"05-10%",33,17,0.0625,18,18.6,0.00940593550931576,0.266666666666667
"05-10%",33,17,0.0625,19,18.7333333333333,0.0226903616733039,0.266666666666667
"05-10%",33,17,0.0625,20,20.4,0.032620053975836,0.4
"05-10%",33,17,0.0625,21,20.6,0.050373312992729,0.2
"05-10%",33,17,0.0625,22,21.7333333333333,0.0745608493794187,0.533333333333333
"05-10%",33,17,0.0625,23,22.7333333333333,0.102331937229635,0.533333333333333
"05-10%",33,17,0.0625,24,23.8666666666667,0.130871054145264,0.6
"05-10%",33,17,0.0625,25,24.6666666666667,0.21985782767207,0.6
"05-10%",33,17,0.0625,26,25.8,0.212081183758456,0.8
"05-10%",33,17,0.0625,27,26.8666666666667,0.316851491712676,0.733333333333333
"05-10%",33,17,0.0625,28,27.4666666666667,0.379188185421494,0.466666666666667
"05-10%",33,17,0.0625,29,28.3333333333333,0.512432577130273,0.333333333333333
"05-10%",33,17,0.0625,30,29.8666666666667,0.587749069021292,0.866666666666667
"05-10%",33,17,0.0625,31,30.9333333333333,0.77293239650039,1.33333333333333
"05-10%",33,17,0.0625,32,32,1,2
"05-10%",35,18,0.0625,1,31.0666666666667,0.766158850398053,2
"05-10%",35,18,0.0625,2,30.1333333333333,0.616705088800406,1.93333333333333
"05-10%",35,18,0.0625,3,29.0666666666667,0.512432577130273,1.86666666666667
"05-10%",35,18,0.0625,4,28.4,0.39231966573349,1.6
"05-10%",35,18,0.0625,5,27.4666666666667,0.341139121064963,1.8
"05-10%",35,18,0.0625,6,26.4,0.242732315602596,1.2
"05-10%",35,18,0.0625,7,24.9333333333333,0.20640891440536,1
"05-10%",35,18,0.0625,8,24.4,0.171717534360614,1.33333333333333
"05-10%",35,18,0.0625,9,23.0666666666667,0.130323163299271,1
"05-10%",35,18,0.0625,10,22.6,0.110881489441386,1.4
"05-10%",35,18,0.0625,11,22.0666666666667,0.0303302347587844,1
"05-10%",35,18,0.0625,12,20.8666666666667,0.0388688413966734,0.6
"05-10%",35,18,0.0625,13,19.7333333333333,0.00281561583869732,0.466666666666667
"05-10%",35,18,0.0625,14,18.8666666666667,0.00195415778443458,0.8
"05-10%",35,18,0.0625,15,18.4,-0.00353880612962614,0.2
"05-10%",35,18,0.0625,16,18.8,-0.00867942703755277,0.133333333333333
"05-10%",35,18,0.0625,17,17.7333333333333,-0.00850082478030894,0.266666666666667
"05-10%",35,18,0.0625,18,19.0666666666667,0.0081662150641928,0.6
"05-10%",35,18,0.0625,19,19.8666666666667,0.0177535497935136,0.466666666666667
"05-10%",35,18,0.0625,20,21.2,0.0437709521946845,1.06666666666667
"05-10%",35,18,0.0625,21,21.1333333333333,0.0704163912266736,0.8
"05-10%",35,18,0.0625,22,22.4666666666667,0.0799645649084832,0.933333333333333
"05-10%",35,18,0.0625,23,23.8666666666667,0.115505007981676,0.933333333333333
"05-10%",35,18,0.0625,24,24.4666666666667,0.15446299046678,1.26666666666667
"05-10%",35,18,0.0625,25,25.2666666666667,0.200190804473469,1.06666666666667
"05-10%",35,18,0.0625,26,26.2666666666667,0.264764538359118,1.46666666666667
"05-10%",35,18,0.0625,27,27.0666666666667,0.341139121064963,1.6
"05-10%",35,18,0.0625,28,28.1333333333333,0.405451146045485,1.6
"05-10%",35,18,0.0625,29,29,0.471242677485198,1.46666666666667
"05-10%",35,18,0.0625,30,30.1333333333333,0.603628176642096,1.73333333333333
"05-10%",35,18,0.0625,31,31.2,0.75261175819338,1.93333333333333
"05-10%",35,18,0.0625,32,32,1,2
"05-10%",36,19,0.0625,1,30.8,0.766158850398053,1
"05-10%",36,19,0.0625,2,29.8666666666667,0.603628176642096,0.866666666666667
"05-10%",36,19,0.0625,3,28.8,0.45751271093684,0.8
"05-10%",36,19,0.0625,4,27.8,0.405451146045485,0.8
"05-10%",36,19,0.0625,5,26.9333333333333,0.311445609219594,0.866666666666667
"05-10%",36,19,0.0625,6,25.6666666666667,0.27147119519357,0.6
"05-10%",36,19,0.0625,7,25.0666666666667,0.176908379607459,0.6
"05-10%",36,19,0.0625,8,23.6666666666667,0.168548838146774,0.533333333333333
"05-10%",36,19,0.0625,9,22.8666666666667,0.112623011435054,0.466666666666667
"05-10%",36,19,0.0625,10,22.2,0.0737811800019027,0.533333333333333
"05-10%",36,19,0.0625,11,21.1333333333333,0.050373312992729,0.4
"05-10%",36,19,0.0625,12,20.2666666666667,0.0189373344090996,0.466666666666667
"05-10%",36,19,0.0625,13,19.7333333333333,0.00779492715696941,0.333333333333333
"05-10%",36,19,0.0625,14,19.2666666666667,-0.014182390583379,0.333333333333333
"05-10%",36,19,0.0625,15,17.8,-0.0109818341056503,0.466666666666667
"05-10%",36,19,0.0625,16,17.9333333333333,-0.0111592633339964,0.533333333333333
"05-10%",36,19,0.0625,17,18.2,-0.00353880612962614,0.6
"05-10%",36,19,0.0625,18,17.9333333333333,0.00568004664687517,0.4
"05-10%",36,19,0.0625,19,19.3333333333333,0.0226903616733039,0.4
"05-10%",36,19,0.0625,20,20.0666666666667,0.0488345948904603,0.533333333333333
"05-10%",36,19,0.0625,21,21.3333333333333,0.0529665376285841,0.466666666666667
"05-10%",36,19,0.0625,22,21.5333333333333,0.119766732112499,0.133333333333333
"05-10%",36,19,0.0625,23,22.8666666666667,0.120032089093852,0.466666666666667
"05-10%",36,19,0.0625,24,23.8666666666667,0.15446299046678,0.466666666666667
"05-10%",36,19,0.0625,25,24.9333333333333,0.20640891440536,0.533333333333333
"05-10%",36,19,0.0625,26,25.7333333333333,0.253748426980857,0.733333333333333
"05-10%",36,19,0.0625,27,26.6,0.341139121064963,0.466666666666667
"05-10%",36,19,0.0625,28,27.8,0.379188185421494,0.733333333333333
"05-10%",36,19,0.0625,29,28.8,0.512432577130273,0.8
"05-10%",36,19,0.0625,30,29.8,0.603628176642096,0.8
"05-10%",36,19,0.0625,31,31,0.77293239650039,1
"05-10%",36,19,0.0625,32,32,1,2
"05-10%",37,20,0.0625,1,30.9333333333333,0.77293239650039,1.73333333333333
"05-10%",37,20,0.0625,2,30,0.616705088800406,1.4
"05-10%",37,20,0.0625,3,28.6666666666667,0.484972644033556,1.06666666666667
"05-10%",37,20,0.0625,4,28,0.379188185421494,1.2
"05-10%",37,20,0.0625,5,26.6,0.233176838669651,0.733333333333333
"05-10%",37,20,0.0625,6,25.6,0.242732315602596,0.533333333333333
"05-10%",37,20,0.0625,7,24.8666666666667,0.21985782767207,0.733333333333333
"05-10%",37,20,0.0625,8,23.7333333333333,0.148125598039099,0.466666666666667
"05-10%",37,20,0.0625,9,22.8,0.0920408630242159,0.6
"05-10%",37,20,0.0625,10,21.6666666666667,0.107399962299338,0.466666666666667
"05-10%",37,20,0.0625,11,20.6,0.0678231665908185,0.466666666666667
"05-10%",37,20,0.0625,12,19.8,0.0437709521946845,0.333333333333333
"05-10%",37,20,0.0625,13,19,0.0127742384752415,0.266666666666667
"05-10%",37,20,0.0625,14,17.9333333333333,0.00568677417394687,0.133333333333333
"05-10%",37,20,0.0625,15,17.0666666666667,-0.00353880612962614,0.2
"05-10%",37,20,0.0625,16,17.1333333333333,-0.00743950888933094,0.133333333333333
"05-10%",37,20,0.0625,17,17.5333333333333,-0.00353880612962614,0.2
"05-10%",37,20,0.0625,18,18,0.0044335986746805,0
"05-10%",37,20,0.0625,19,18.9333333333333,0.0326277345906072,0.333333333333333
"05-10%",37,20,0.0625,20,20.2,0.0226543004820491,0.333333333333333
"05-10%",37,20,0.0625,21,20.5333333333333,0.0753686008807517,0.266666666666667
"05-10%",37,20,0.0625,22,21.8666666666667,0.0807442342859992,0.533333333333333
"05-10%",37,20,0.0625,23,22.6666666666667,0.105213933776256,0.333333333333333
"05-10%",37,20,0.0625,24,23.8,0.163090262413697,0.866666666666667
"05-10%",37,20,0.0625,25,24.7333333333333,0.21985782767207,0.733333333333333
"05-10%",37,20,0.0625,26,25.6,0.297812872493901,0.8
"05-10%",37,20,0.0625,27,26.7333333333333,0.341139121064963,0.933333333333333
"05-10%",37,20,0.0625,28,27.6666666666667,0.418582626357481,1.06666666666667
"05-10%",37,20,0.0625,29,28.8666666666667,0.484972644033556,1.26666666666667
"05-10%",37,20,0.0625,30,29.9333333333333,0.603628176642096,1.6
"05-10%",37,20,0.0625,31,30.8,0.766158850398053,1.6
"05-10%",37,20,0.0625,32,32,1,2
"10-15%",23,1,0.125,1,31,0.836560767239503,1.26666666666667
"10-15%",23,1,0.125,2,29.8666666666667,0.695384635257582,0.866666666666667
"10-15%",23,1,0.125,3,28.8666666666667,0.57534174775361,0.933333333333333
"10-15%",23,1,0.125,4,27.8,0.49816185845232,0.8
"10-15%",23,1,0.125,5,26.7333333333333,0.409080604414448,0.733333333333333
"10-15%",23,1,0.125,6,25.8666666666667,0.302617972800399,0.866666666666667
"10-15%",23,1,0.125,7,24.8,0.248735523727609,0.8
"10-15%",23,1,0.125,8,23.4,0.209892719776778,0.4
"10-15%",23,1,0.125,9,22.6,0.164485432749036,0.6
"10-15%",23,1,0.125,10,21.6,0.0889202641274348,0.466666666666667
"10-15%",23,1,0.125,11,20.4666666666667,0.0744513554383455,0.466666666666667
"10-15%",23,1,0.125,12,19.2666666666667,0.0536533243153248,0.4
"10-15%",23,1,0.125,13,18.3333333333333,0.00864851138194811,0.466666666666667
"10-15%",23,1,0.125,14,18.1333333333333,0.000370251841793727,0.533333333333333
"10-15%",23,1,0.125,15,16.6,-0.0036056282463821,0.266666666666667
"10-15%",23,1,0.125,16,17.4666666666667,-0.00851044570549358,0.266666666666667
"10-15%",23,1,0.125,17,17.1333333333333,-0.0135675102228544,0.333333333333333
"10-15%",23,1,0.125,18,17.7333333333333,0.00613307169925193,0.2
"10-15%",23,1,0.125,19,18.6666666666667,0.0213231299078203,0.4
"10-15%",23,1,0.125,20,19.5333333333333,0.0387252902422997,0.6
"10-15%",23,1,0.125,21,20.4666666666667,0.0758598867642075,0.466666666666667
"10-15%",23,1,0.125,22,21.6,0.083299289572256,0.6
