"bin","tree_id","tree_in_bin","prop1","k","rep","mast","coph","preserved_cherries"
"75-80%",84,4,0.78125,29,9,29,0.632611906255878,0
"75-80%",84,4,0.78125,29,10,29,0.632611906255878,0
"75-80%",84,4,0.78125,29,11,29,0.632611906255878,0
"75-80%",84,4,0.78125,29,12,28,0.655518980608224,0
"75-80%",84,4,0.78125,29,13,29,0.655518980608224,1
"75-80%",84,4,0.78125,29,14,29,0.655518980608224,1
"75-80%",84,4,0.78125,29,15,29,0.655518980608224,1
"75-80%",84,4,0.78125,30,1,30,0.757248994936475,1
"75-80%",84,4,0.78125,30,2,29,0.757248994936475,0
"75-80%",84,4,0.78125,30,3,30,0.739550657058075,0
"75-80%",84,4,0.78125,30,4,30,0.739550657058075,0
"75-80%",84,4,0.78125,30,5,30,0.739550657058075,0
"75-80%",84,4,0.78125,30,6,30,0.739550657058075,0
"75-80%",84,4,0.78125,30,7,30,0.739550657058075,0
"75-80%",84,4,0.78125,30,8,30,0.757248994936475,1
"75-80%",84,4,0.78125,30,9,30,0.739550657058075,0
"75-80%",84,4,0.78125,30,10,30,0.757248994936475,1
"75-80%",84,4,0.78125,30,11,30,0.739550657058075,0
"75-80%",84,4,0.78125,30,12,30,0.757248994936475,1
"75-80%",84,4,0.78125,30,13,30,0.739550657058075,0
"75-80%",84,4,0.78125,30,14,30,0.739550657058075,0
"75-80%",84,4,0.78125,30,15,30,0.757248994936475,1
"75-80%",84,4,0.78125,31,1,31,0.87077168272868,1
"75-80%",84,4,0.78125,31,2,30,0.87077168272868,0
"75-80%",84,4,0.78125,31,3,31,0.864935905371599,1
"75-80%",84,4,0.78125,31,4,31,0.87077168272868,1
"75-80%",84,4,0.78125,31,5,31,0.87077168272868,1
"75-80%",84,4,0.78125,31,6,31,0.87077168272868,1
"75-80%",84,4,0.78125,31,7,31,0.87077168272868,1
"75-80%",84,4,0.78125,31,8,31,0.87077168272868,1
"75-80%",84,4,0.78125,31,9,31,0.87077168272868,1
"75-80%",84,4,0.78125,31,10,31,0.87077168272868,1
"75-80%",84,4,0.78125,31,11,31,0.87077168272868,1
"75-80%",84,4,0.78125,31,12,31,0.864935905371599,1
"75-80%",84,4,0.78125,31,13,31,0.864935905371599,0
"75-80%",84,4,0.78125,31,14,31,0.864935905371599,0
"75-80%",84,4,0.78125,31,15,31,0.87077168272868,1
"75-80%",84,4,0.78125,32,1,32,1,2
"75-80%",84,4,0.78125,32,2,32,1,2
"75-80%",84,4,0.78125,32,3,32,1,2
"75-80%",84,4,0.78125,32,4,32,1,2
"75-80%",84,4,0.78125,32,5,32,1,2
"75-80%",84,4,0.78125,32,6,32,1,2
"75-80%",84,4,0.78125,32,7,32,1,2
"75-80%",84,4,0.78125,32,8,32,1,2
"75-80%",84,4,0.78125,32,9,32,1,2
"75-80%",84,4,0.78125,32,10,32,1,2
"75-80%",84,4,0.78125,32,11,32,1,2
"75-80%",84,4,0.78125,32,12,32,1,2
"75-80%",84,4,0.78125,32,13,32,1,2
"75-80%",84,4,0.78125,32,14,32,1,2
"75-80%",84,4,0.78125,32,15,32,1,2
"25-30%",85,10,0.28125,1,1,31,0.876751343486951,1
"25-30%",85,10,0.28125,1,2,31,0.876751343486951,1
"25-30%",85,10,0.28125,1,3,30,0.876751343486951,0
"25-30%",85,10,0.28125,1,4,31,0.874477899573651,1
"25-30%",85,10,0.28125,1,5,31,0.876751343486951,1
"25-30%",85,10,0.28125,1,6,31,0.876751343486951,1
"25-30%",85,10,0.28125,1,7,31,0.874477899573651,1
"25-30%",85,10,0.28125,1,8,31,0.876751343486951,1
"25-30%",85,10,0.28125,1,9,31,0.874477899573651,1
"25-30%",85,10,0.28125,1,10,31,0.874477899573651,0
"25-30%",85,10,0.28125,1,11,31,0.876751343486951,1
"25-30%",85,10,0.28125,1,12,31,0.876751343486951,1
"25-30%",85,10,0.28125,1,13,31,0.876751343486951,1
"25-30%",85,10,0.28125,1,14,31,0.876751343486951,1
"25-30%",85,10,0.28125,1,15,30,0.876751343486951,0
"25-30%",85,10,0.28125,2,1,30,0.764658157393197,1
"25-30%",85,10,0.28125,2,2,30,0.757248994936475,1
"25-30%",85,10,0.28125,2,3,30,0.764658157393197,1
"25-30%",85,10,0.28125,2,4,30,0.764658157393197,1
"25-30%",85,10,0.28125,2,5,29,0.764658157393197,0
"25-30%",85,10,0.28125,2,6,30,0.756711808030411,0
"25-30%",85,10,0.28125,2,7,30,0.756711808030411,0
"25-30%",85,10,0.28125,2,8,30,0.756711808030411,0
"25-30%",85,10,0.28125,2,9,30,0.756711808030411,0
"25-30%",85,10,0.28125,2,10,30,0.756711808030411,0
"25-30%",85,10,0.28125,2,11,30,0.756711808030411,0
"25-30%",85,10,0.28125,2,12,30,0.756711808030411,0
"25-30%",85,10,0.28125,2,13,30,0.756711808030411,0
"25-30%",85,10,0.28125,2,14,30,0.764658157393197,1
"25-30%",85,10,0.28125,2,15,30,0.764658157393197,1
"25-30%",85,10,0.28125,3,1,29,0.651643755904944,0
"25-30%",85,10,0.28125,3,2,29,0.651643755904944,0
"25-30%",85,10,0.28125,3,3,29,0.651643755904944,0
"25-30%",85,10,0.28125,3,4,29,0.651643755904944,0
"25-30%",85,10,0.28125,3,5,29,0.651643755904944,0
"25-30%",85,10,0.28125,3,6,29,0.651643755904944,0
"25-30%",85,10,0.28125,3,7,29,0.644298052917367,0
"25-30%",85,10,0.28125,3,8,29,0.651643755904944,0
"25-30%",85,10,0.28125,3,9,28,0.661697269913853,0
"25-30%",85,10,0.28125,3,10,29,0.651643755904944,0
"25-30%",85,10,0.28125,3,11,29,0.661697269913853,1
"25-30%",85,10,0.28125,3,12,29,0.644298052917367,0
"25-30%",85,10,0.28125,3,13,29,0.644298052917367,0
"25-30%",85,10,0.28125,3,14,29,0.651643755904944,0
"25-30%",85,10,0.28125,3,15,29,0.651643755904944,0
"25-30%",85,10,0.28125,4,1,28,0.545862041656767,0
"25-30%",85,10,0.28125,4,2,28,0.556712877598744,0
"25-30%",85,10,0.28125,4,3,28,0.556712877598744,0
"25-30%",85,10,0.28125,4,4,27,0.566590394825691,0
"25-30%",85,10,0.28125,4,5,28,0.566590394825691,1
"25-30%",85,10,0.28125,4,6,28,0.566590394825691,1
"25-30%",85,10,0.28125,4,7,28,0.566590394825691,1
"25-30%",85,10,0.28125,4,8,28,0.545862041656767,0
"25-30%",85,10,0.28125,4,9,28,0.545862041656767,0
"25-30%",85,10,0.28125,4,10,28,0.556712877598744,0
"25-30%",85,10,0.28125,4,11,28,0.556712877598744,0
"25-30%",85,10,0.28125,4,12,28,0.566590394825691,1
"25-30%",85,10,0.28125,4,13,28,0.545862041656767,0
"25-30%",85,10,0.28125,4,14,28,0.539089438579335,0
"25-30%",85,10,0.28125,4,15,28,0.545862041656767,0
"25-30%",85,10,0.28125,5,1,27,0.47029105398397,0
"25-30%",85,10,0.28125,5,2,26,0.47857122106833,0
"25-30%",85,10,0.28125,5,3,27,0.47029105398397,0
"25-30%",85,10,0.28125,5,4,27,0.458694395120367,0
"25-30%",85,10,0.28125,5,5,27,0.458694395120367,0
"25-30%",85,10,0.28125,5,6,27,0.447001041497695,0
"25-30%",85,10,0.28125,5,7,27,0.47029105398397,0
"25-30%",85,10,0.28125,5,8,27,0.458694395120367,0
"25-30%",85,10,0.28125,5,9,27,0.47029105398397,0
"25-30%",85,10,0.28125,5,10,27,0.458694395120367,0
"25-30%",85,10,0.28125,5,11,27,0.47029105398397,0
"25-30%",85,10,0.28125,5,12,26,0.47857122106833,0
"25-30%",85,10,0.28125,5,13,27,0.47029105398397,0
"25-30%",85,10,0.28125,5,14,27,0.47029105398397,0
"25-30%",85,10,0.28125,5,15,27,0.47029105398397,0
"25-30%",85,10,0.28125,6,1,25,0.397224619479957,0
"25-30%",85,10,0.28125,6,2,26,0.380759179311131,0
"25-30%",85,10,0.28125,6,3,26,0.367450700879069,0
"25-30%",85,10,0.28125,6,4,26,0.391369402394629,0
"25-30%",85,10,0.28125,6,5,26,0.391369402394629,0
"25-30%",85,10,0.28125,6,6,26,0.380759179311131,0
"25-30%",85,10,0.28125,6,7,26,0.391369402394629,0
"25-30%",85,10,0.28125,6,8,26,0.380759179311131,0
"25-30%",85,10,0.28125,6,9,26,0.391369402394629,0
"25-30%",85,10,0.28125,6,10,26,0.367450700879069,0
"25-30%",85,10,0.28125,6,11,26,0.397224619479957,1
"25-30%",85,10,0.28125,6,12,26,0.367450700879069,0
"25-30%",85,10,0.28125,6,13,26,0.354492890892525,0
"25-30%",85,10,0.28125,6,14,26,0.380759179311131,0
"25-30%",85,10,0.28125,6,15,26,0.380759179311131,0
"25-30%",85,10,0.28125,7,1,25,0.319358443169055,0
"25-30%",85,10,0.28125,7,2,25,0.319358443169055,0
"25-30%",85,10,0.28125,7,3,25,0.297903261133219,0
"25-30%",85,10,0.28125,7,4,25,0.297903261133219,0
"25-30%",85,10,0.28125,7,5,25,0.319358443169055,0
"25-30%",85,10,0.28125,7,6,24,0.322366516657686,0
"25-30%",85,10,0.28125,7,7,25,0.310785874042401,0
"25-30%",85,10,0.28125,7,8,25,0.297903261133219,0
"25-30%",85,10,0.28125,7,9,25,0.282586865314635,0
"25-30%",85,10,0.28125,7,10,25,0.319358443169055,0
"25-30%",85,10,0.28125,7,11,25,0.319358443169055,0
"25-30%",85,10,0.28125,7,12,25,0.319358443169055,0
"25-30%",85,10,0.28125,7,13,25,0.319358443169055,0
"25-30%",85,10,0.28125,7,14,24,0.322366516657686,0
"25-30%",85,10,0.28125,7,15,25,0.282586865314635,0
"25-30%",85,10,0.28125,8,1,24,0.236797062530356,0
"25-30%",85,10,0.28125,8,2,24,0.24800677222376,0
"25-30%",85,10,0.28125,8,3,24,0.24800677222376,0
"25-30%",85,10,0.28125,8,4,24,0.236797062530356,0
"25-30%",85,10,0.28125,8,5,24,0.24800677222376,0
"25-30%",85,10,0.28125,8,6,24,0.236797062530356,0
"25-30%",85,10,0.28125,8,7,24,0.24800677222376,0
"25-30%",85,10,0.28125,8,8,24,0.221477785697315,0
"25-30%",85,10,0.28125,8,9,24,0.24800677222376,0
"25-30%",85,10,0.28125,8,10,24,0.253949518970103,0
"25-30%",85,10,0.28125,8,11,24,0.24800677222376,0
"25-30%",85,10,0.28125,8,12,24,0.236797062530356,0
"25-30%",85,10,0.28125,8,13,24,0.236797062530356,0
"25-30%",85,10,0.28125,8,14,24,0.184438416704995,0
"25-30%",85,10,0.28125,8,15,24,0.253949518970103,0
"25-30%",85,10,0.28125,9,1,23,0.169270353943501,0
"25-30%",85,10,0.28125,9,2,23,0.183181730089146,0
"25-30%",85,10,0.28125,9,3,23,0.195011843410205,0
"25-30%",85,10,0.28125,9,4,23,0.183181730089146,0
"25-30%",85,10,0.28125,9,5,23,0.191988220849634,0
"25-30%",85,10,0.28125,9,6,23,0.183181730089146,0
"25-30%",85,10,0.28125,9,7,23,0.183181730089146,0
"25-30%",85,10,0.28125,9,8,23,0.169270353943501,0
"25-30%",85,10,0.28125,9,9,23,0.183181730089146,0
"25-30%",85,10,0.28125,9,10,23,0.169270353943501,0
"25-30%",85,10,0.28125,9,11,23,0.183181730089146,0
"25-30%",85,10,0.28125,9,12,23,0.183181730089146,0
"25-30%",85,10,0.28125,9,13,23,0.191988220849634,0
"25-30%",85,10,0.28125,9,14,23,0.151055524368186,0
"25-30%",85,10,0.28125,9,15,23,0.183181730089146,0
"25-30%",85,10,0.28125,10,1,22,0.136502504313084,0
"25-30%",85,10,0.28125,10,2,22,0.12482652725642,0
"25-30%",85,10,0.28125,10,3,22,0.12482652725642,0
"25-30%",85,10,0.28125,10,4,22,0.107943296111507,0
"25-30%",85,10,0.28125,10,5,15,0.142513329684661,0
"25-30%",85,10,0.28125,10,6,22,0.142513329684661,0
"25-30%",85,10,0.28125,10,7,22,0.136502504313084,0
"25-30%",85,10,0.28125,10,8,22,0.142513329684661,0
"25-30%",85,10,0.28125,10,9,15,0.142513329684661,0
"25-30%",85,10,0.28125,10,10,22,0.136502504313084,0
"25-30%",85,10,0.28125,10,11,14,0.142513329684661,0
"25-30%",85,10,0.28125,10,12,22,0.107943296111507,0
"25-30%",85,10,0.28125,10,13,22,0.136502504313084,0
"25-30%",85,10,0.28125,10,14,22,0.12482652725642,0
"25-30%",85,10,0.28125,10,15,22,0.136502504313084,0
"25-30%",85,10,0.28125,11,1,14,0.0964605541100689,0
"25-30%",85,10,0.28125,11,2,21,0.0964605541100689,0
"25-30%",85,10,0.28125,11,3,21,0.0964605541100689,0
"25-30%",85,10,0.28125,11,4,21,0.0964605541100689,0
"25-30%",85,10,0.28125,11,5,21,0.0874786221242042,0
"25-30%",85,10,0.28125,11,6,21,0.0994958384745944,0
"25-30%",85,10,0.28125,11,7,21,0.0964605541100689,0
"25-30%",85,10,0.28125,11,8,21,0.0964605541100689,0
"25-30%",85,10,0.28125,11,9,21,0.0964605541100689,0
"25-30%",85,10,0.28125,11,10,16,0.0994958384745944,0
"25-30%",85,10,0.28125,11,11,21,0.0964605541100689,0
"25-30%",85,10,0.28125,11,12,15,0.0994958384745944,0
"25-30%",85,10,0.28125,11,13,21,0.0964605541100689,0
"25-30%",85,10,0.28125,11,14,18,0.0994958384745944,0
"25-30%",85,10,0.28125,11,15,21,0.0994958384745944,0
"25-30%",85,10,0.28125,12,1,17,0.0629160516236306,0
"25-30%",85,10,0.28125,12,2,20,0.0568565986626006,0
"25-30%",85,10,0.28125,12,3,20,0.0568565986626006,0
"25-30%",85,10,0.28125,12,4,20,0.0568565986626006,0
"25-30%",85,10,0.28125,12,5,20,0.0629160516236306,0
"25-30%",85,10,0.28125,12,6,20,0.0568565986626006,0
"25-30%",85,10,0.28125,12,7,20,0.0568565986626006,0
"25-30%",85,10,0.28125,12,8,16,0.0629160516236306,0
"25-30%",85,10,0.28125,12,9,20,0.0629160516236306,0
"25-30%",85,10,0.28125,12,10,20,0.0448475734893234,0
"25-30%",85,10,0.28125,12,11,20,0.0448475734893234,0
"25-30%",85,10,0.28125,12,12,13,0.0568565986626006,0
"25-30%",85,10,0.28125,12,13,20,0.0629160516236306,0
"25-30%",85,10,0.28125,12,14,20,0.0448475734893234,0
"25-30%",85,10,0.28125,12,15,20,0.0568565986626006,0
"25-30%",85,10,0.28125,13,1,19,0.0236765501475766,0
"25-30%",85,10,0.28125,13,2,14,0.035818501850854,0
"25-30%",85,10,0.28125,13,3,15,0.035818501850854,0
"25-30%",85,10,0.28125,13,4,19,0.0327754429503587,0
"25-30%",85,10,0.28125,13,5,13,0.0327754429503587,0
"25-30%",85,10,0.28125,13,6,19,0.0236765501475766,0
"25-30%",85,10,0.28125,13,7,19,0.0236765501475766,0
"25-30%",85,10,0.28125,13,8,19,0.0327754429503587,0
"25-30%",85,10,0.28125,13,9,19,0.0327754429503587,0
"25-30%",85,10,0.28125,13,10,19,0.0327754429503587,0
"25-30%",85,10,0.28125,13,11,19,0.0327754429503587,0
"25-30%",85,10,0.28125,13,12,19,0.0236765501475766,0
"25-30%",85,10,0.28125,13,13,19,0.0236765501475766,0
"25-30%",85,10,0.28125,13,14,14,0.0327754429503587,0
"25-30%",85,10,0.28125,13,15,19,0.035818501850854,0
"25-30%",85,10,0.28125,14,1,18,0.0151576847870126,0
"25-30%",85,10,0.28125,14,2,15,0.0151576847870126,0
"25-30%",85,10,0.28125,14,3,14,0.0151576847870126,0
"25-30%",85,10,0.28125,14,4,14,0.00906905527231085,0
"25-30%",85,10,0.28125,14,5,14,0.0151576847870126,0
"25-30%",85,10,0.28125,14,6,18,0.0151576847870126,0
"25-30%",85,10,0.28125,14,7,15,0.0151576847870126,0
"25-30%",85,10,0.28125,14,8,18,0.0151576847870126,0
"25-30%",85,10,0.28125,14,9,16,0.0151576847870126,0
"25-30%",85,10,0.28125,14,10,18,0.00906905527231085,0
"25-30%",85,10,0.28125,14,11,18,0.0151576847870126,0
"25-30%",85,10,0.28125,14,12,16,0.0151576847870126,0
"25-30%",85,10,0.28125,14,13,14,0.0151576847870126,0
"25-30%",85,10,0.28125,14,14,18,0.00906905527231085,0
"25-30%",85,10,0.28125,14,15,14,0.0151576847870126,0
"25-30%",85,10,0.28125,15,1,17,0.000932887370503568,0
"25-30%",85,10,0.28125,15,2,17,0.000932887370503568,0
"25-30%",85,10,0.28125,15,3,16,-0.00822448584073715,0
"25-30%",85,10,0.28125,15,4,17,0.000932887370503568,0
"25-30%",85,10,0.28125,15,5,15,0.00397983353898377,0
"25-30%",85,10,0.28125,15,6,17,0.00397983353898377,0
"25-30%",85,10,0.28125,15,7,18,0.00397983353898377,0
"25-30%",85,10,0.28125,15,8,17,0.00397983353898377,0
"25-30%",85,10,0.28125,15,9,17,0.00397983353898377,0
"25-30%",85,10,0.28125,15,10,15,-0.00822448584073715,0
"25-30%",85,10,0.28125,15,11,17,-0.00822448584073715,0
"25-30%",85,10,0.28125,15,12,17,0.000932887370503568,0
"25-30%",85,10,0.28125,15,13,17,-0.00822448584073715,0
"25-30%",85,10,0.28125,15,14,17,-0.0236790068410761,0
"25-30%",85,10,0.28125,15,15,15,-0.00822448584073715,0
"25-30%",85,10,0.28125,16,1,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,16,2,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,16,3,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,16,4,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,16,5,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,16,6,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,16,7,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,16,8,16,-0.00686012585778573,0
"25-30%",85,10,0.28125,16,9,16,-0.00686012585778573,0
"25-30%",85,10,0.28125,16,10,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,16,11,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,16,12,16,-0.0191355895243543,0
"25-30%",85,10,0.28125,16,13,16,-0.00686012585778573,0
"25-30%",85,10,0.28125,16,14,17,-0.00686012585778573,0
"25-30%",85,10,0.28125,16,15,16,-0.000761770825193451,0
"25-30%",85,10,0.28125,17,1,15,0.000932887370503568,0
"25-30%",85,10,0.28125,17,2,17,0.000932887370503568,0
"25-30%",85,10,0.28125,17,3,15,0.00397983353898377,0
"25-30%",85,10,0.28125,17,4,17,0.000932887370503568,0
"25-30%",85,10,0.28125,17,5,15,0.00397983353898377,0
"25-30%",85,10,0.28125,17,6,15,-0.00822448584073715,0
"25-30%",85,10,0.28125,17,7,17,-0.0236790068410761,0
"25-30%",85,10,0.28125,17,8,18,-0.0462414870514857,0
"25-30%",85,10,0.28125,17,9,17,-0.00822448584073715,0
"25-30%",85,10,0.28125,17,10,15,0.000932887370503568,0
"25-30%",85,10,0.28125,17,11,15,-0.00822448584073715,0
"25-30%",85,10,0.28125,17,12,17,-0.0462414870514857,0
"25-30%",85,10,0.28125,17,13,15,0.00397983353898377,0
"25-30%",85,10,0.28125,17,14,15,0.000932887370503568,0
"25-30%",85,10,0.28125,17,15,15,0.000932887370503568,0
"25-30%",85,10,0.28125,18,1,18,0.0151576847870126,0
"25-30%",85,10,0.28125,18,2,14,0.00906905527231085,0
"25-30%",85,10,0.28125,18,3,18,0.0151576847870126,0
"25-30%",85,10,0.28125,18,4,18,0.0151576847870126,0
"25-30%",85,10,0.28125,18,5,14,0.0151576847870126,0
"25-30%",85,10,0.28125,18,6,18,0.0151576847870126,0
"25-30%",85,10,0.28125,18,7,18,0.0151576847870126,0
"25-30%",85,10,0.28125,18,8,18,0.0151576847870126,0
"25-30%",85,10,0.28125,18,9,18,0.0151576847870126,0
"25-30%",85,10,0.28125,18,10,18,0.00906905527231085,0
"25-30%",85,10,0.28125,18,11,18,0.0151576847870126,0
"25-30%",85,10,0.28125,18,12,18,-0.00313979877093486,0
"25-30%",85,10,0.28125,18,13,14,0.0151576847870126,0
"25-30%",85,10,0.28125,18,14,14,0.0151576847870126,0
"25-30%",85,10,0.28125,18,15,18,0.0151576847870126,0
"25-30%",85,10,0.28125,19,1,19,0.0236765501475766,0
"25-30%",85,10,0.28125,19,2,19,0.0327754429503587,0
"25-30%",85,10,0.28125,19,3,19,0.0236765501475766,0
"25-30%",85,10,0.28125,19,4,14,0.0327754429503587,0
"25-30%",85,10,0.28125,19,5,13,0.0327754429503587,0
"25-30%",85,10,0.28125,19,6,19,0.0236765501475766,0
"25-30%",85,10,0.28125,19,7,16,0.035818501850854,0
"25-30%",85,10,0.28125,19,8,19,0.0327754429503587,0
"25-30%",85,10,0.28125,19,9,19,0.0236765501475766,0
"25-30%",85,10,0.28125,19,10,14,0.0327754429503587,0
"25-30%",85,10,0.28125,19,11,19,0.0236765501475766,0
"25-30%",85,10,0.28125,19,12,19,0.035818501850854,0
"25-30%",85,10,0.28125,19,13,19,0.035818501850854,0
"25-30%",85,10,0.28125,19,14,19,0.0327754429503587,0
"25-30%",85,10,0.28125,19,15,19,0.0236765501475766,0
"25-30%",85,10,0.28125,20,1,20,0.0629160516236306,0
"25-30%",85,10,0.28125,20,2,14,0.0568565986626006,0
"25-30%",85,10,0.28125,20,3,20,0.0568565986626006,0
"25-30%",85,10,0.28125,20,4,20,0.0448475734893234,0
"25-30%",85,10,0.28125,20,5,20,0.0629160516236306,0
"25-30%",85,10,0.28125,20,6,20,0.0629160516236306,0
"25-30%",85,10,0.28125,20,7,20,0.0629160516236306,0
"25-30%",85,10,0.28125,20,8,15,0.0629160516236306,0
"25-30%",85,10,0.28125,20,9,20,0.0568565986626006,0
"25-30%",85,10,0.28125,20,10,20,0.0568565986626006,0
"25-30%",85,10,0.28125,20,11,20,0.0568565986626006,0
"25-30%",85,10,0.28125,20,12,16,0.0568565986626006,0
"25-30%",85,10,0.28125,20,13,20,0.0448475734893234,0
"25-30%",85,10,0.28125,20,14,14,0.0629160516236306,0
"25-30%",85,10,0.28125,20,15,20,0.0568565986626006,0
"25-30%",85,10,0.28125,21,1,19,0.0994958384745944,0
"25-30%",85,10,0.28125,21,2,21,0.0874786221242042,0
"25-30%",85,10,0.28125,21,3,14,0.0964605541100689,0
"25-30%",85,10,0.28125,21,4,21,0.0874786221242042,0
"25-30%",85,10,0.28125,21,5,21,0.0874786221242042,0
"25-30%",85,10,0.28125,21,6,16,0.0994958384745944,0
"25-30%",85,10,0.28125,21,7,21,0.0994958384745944,0
"25-30%",85,10,0.28125,21,8,21,0.0874786221242042,0
"25-30%",85,10,0.28125,21,9,13,0.0964605541100689,0
"25-30%",85,10,0.28125,21,10,21,0.0964605541100689,0
"25-30%",85,10,0.28125,21,11,21,0.0994958384745944,0
"25-30%",85,10,0.28125,21,12,21,0.0964605541100689,0
"25-30%",85,10,0.28125,21,13,21,0.0964605541100689,0
"25-30%",85,10,0.28125,21,14,21,0.0874786221242042,0
"25-30%",85,10,0.28125,21,15,21,0.0727956735512126,0
"25-30%",85,10,0.28125,22,1,22,0.12482652725642,0
"25-30%",85,10,0.28125,22,2,22,0.136502504313084,0
"25-30%",85,10,0.28125,22,3,22,0.136502504313084,0
"25-30%",85,10,0.28125,22,4,22,0.12482652725642,0
"25-30%",85,10,0.28125,22,5,16,0.136502504313084,0
"25-30%",85,10,0.28125,22,6,17,0.142513329684661,0
"25-30%",85,10,0.28125,22,7,22,0.0859888215298912,0
"25-30%",85,10,0.28125,22,8,14,0.142513329684661,0
"25-30%",85,10,0.28125,22,9,22,0.136502504313084,0
"25-30%",85,10,0.28125,22,10,22,0.12482652725642,0
"25-30%",85,10,0.28125,22,11,22,0.12482652725642,0
"25-30%",85,10,0.28125,22,12,22,0.142513329684661,0
"25-30%",85,10,0.28125,22,13,22,0.142513329684661,0
"25-30%",85,10,0.28125,22,14,22,0.136502504313084,0
"25-30%",85,10,0.28125,22,15,22,0.12482652725642,0
"25-30%",85,10,0.28125,23,1,23,0.183181730089146,0
"25-30%",85,10,0.28125,23,2,23,0.195011843410205,0
"25-30%",85,10,0.28125,23,3,23,0.183181730089146,0
"25-30%",85,10,0.28125,23,4,23,0.191988220849634,0
"25-30%",85,10,0.28125,23,5,23,0.169270353943501,0
"25-30%",85,10,0.28125,23,6,23,0.183181730089146,0
"25-30%",85,10,0.28125,23,7,23,0.151055524368186,0
"25-30%",85,10,0.28125,23,8,23,0.191988220849634,0
"25-30%",85,10,0.28125,23,9,23,0.191988220849634,0
"25-30%",85,10,0.28125,23,10,17,0.195011843410205,0
"25-30%",85,10,0.28125,23,11,23,0.169270353943501,0
"25-30%",85,10,0.28125,23,12,23,0.191988220849634,0
"25-30%",85,10,0.28125,23,13,23,0.191988220849634,0
"25-30%",85,10,0.28125,23,14,23,0.191988220849634,0
"25-30%",85,10,0.28125,23,15,23,0.129091690423513,0
"25-30%",85,10,0.28125,24,1,24,0.221477785697315,0
"25-30%",85,10,0.28125,24,2,24,0.236797062530356,0
"25-30%",85,10,0.28125,24,3,24,0.236797062530356,0
"25-30%",85,10,0.28125,24,4,24,0.253949518970103,0
"25-30%",85,10,0.28125,24,5,24,0.253949518970103,0
"25-30%",85,10,0.28125,24,6,24,0.253949518970103,0
"25-30%",85,10,0.28125,24,7,24,0.236797062530356,0
"25-30%",85,10,0.28125,24,8,24,0.203459351876043,0
"25-30%",85,10,0.28125,24,9,24,0.253949518970103,0
"25-30%",85,10,0.28125,24,10,24,0.236797062530356,0
"25-30%",85,10,0.28125,24,11,24,0.253949518970103,0
"25-30%",85,10,0.28125,24,12,24,0.236797062530356,0
"25-30%",85,10,0.28125,24,13,15,0.253949518970103,0
"25-30%",85,10,0.28125,24,14,24,0.24800677222376,1
"25-30%",85,10,0.28125,24,15,24,0.236797062530356,0
"25-30%",85,10,0.28125,25,1,25,0.310785874042401,0
"25-30%",85,10,0.28125,25,2,25,0.282586865314635,0
"25-30%",85,10,0.28125,25,3,25,0.297903261133219,0
"25-30%",85,10,0.28125,25,4,25,0.310785874042401,0
"25-30%",85,10,0.28125,25,5,25,0.297903261133219,0
"25-30%",85,10,0.28125,25,6,25,0.310785874042401,0
"25-30%",85,10,0.28125,25,7,25,0.297903261133219,0
"25-30%",85,10,0.28125,25,8,25,0.297903261133219,0
"25-30%",85,10,0.28125,25,9,25,0.310785874042401,0
"25-30%",85,10,0.28125,25,10,25,0.310785874042401,0
"25-30%",85,10,0.28125,25,11,25,0.310785874042401,0
"25-30%",85,10,0.28125,25,12,25,0.297903261133219,0
"25-30%",85,10,0.28125,25,13,25,0.319358443169055,0
"25-30%",85,10,0.28125,25,14,25,0.319358443169055,0
"25-30%",85,10,0.28125,25,15,25,0.297903261133219,0
"25-30%",85,10,0.28125,26,1,26,0.397224619479957,1
"25-30%",85,10,0.28125,26,2,26,0.391369402394629,0
"25-30%",85,10,0.28125,26,3,25,0.397224619479957,0
"25-30%",85,10,0.28125,26,4,26,0.391369402394629,0
"25-30%",85,10,0.28125,26,5,26,0.380759179311131,0
"25-30%",85,10,0.28125,26,6,26,0.380759179311131,0
"25-30%",85,10,0.28125,26,7,26,0.380759179311131,0
"25-30%",85,10,0.28125,26,8,26,0.367450700879069,0
"25-30%",85,10,0.28125,26,9,26,0.391369402394629,0
"25-30%",85,10,0.28125,26,10,26,0.380759179311131,0
"25-30%",85,10,0.28125,26,11,26,0.380759179311131,0
"25-30%",85,10,0.28125,26,12,26,0.367450700879069,0
"25-30%",85,10,0.28125,26,13,25,0.397224619479957,0
"25-30%",85,10,0.28125,26,14,26,0.380759179311131,0
"25-30%",85,10,0.28125,26,15,26,0.380759179311131,0
"25-30%",85,10,0.28125,27,1,27,0.47029105398397,0
"25-30%",85,10,0.28125,27,2,27,0.47857122106833,1
"25-30%",85,10,0.28125,27,3,27,0.458694395120367,0
"25-30%",85,10,0.28125,27,4,27,0.458694395120367,0
